Unit,Unit Name,ID,Text,Comment
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,AppDisplayName,RSyslog Windows Agent,NG .resw source; locale=fr-FR; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Help_ApplicationIdentityTitle,Identité de l'application,NG .resw source; locale=fr-FR; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Help_ExecutableFormat,Nom de sortie hérité : {0},NG .resw source; locale=fr-FR; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Help_OnlineResourcesTitle,Ressources en ligne,NG .resw source; locale=fr-FR; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Help_OpenOnlineDocs,Ouvrir la documentation en ligne,NG .resw source; locale=fr-FR; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Help_OpenProductSite,Ouvrir le site du produit,NG .resw source; locale=fr-FR; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Help_OpenSupport,Ouvrir le support,NG .resw source; locale=fr-FR; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Help_OpenedOnlineDocs,Documentation en ligne ouverte.,NG .resw source; locale=fr-FR; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Help_OpenedProductSite,Site du produit ouvert.,NG .resw source; locale=fr-FR; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Help_OpenedSupport,Site de support ouvert.,NG .resw source; locale=fr-FR; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Help_ProductFormat,Produit : {0},NG .resw source; locale=fr-FR; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Help_StatusMessage,"Utilisez les liens produit, documentation et support ci-dessous pour ce client.",NG .resw source; locale=fr-FR; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Help_Title,Aide / À propos,NG .resw source; locale=fr-FR; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Help_UnknownVersion,inconnue,NG .resw source; locale=fr-FR; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Help_VersionFormat,Version actuelle : {0},NG .resw source; locale=fr-FR; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Help_WindowTitleFormat,Titre de fenêtre : {0},NG .resw source; locale=fr-FR; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Language_ApplyButton,Appliquer la langue,NG .resw source; locale=fr-FR; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Language_ClientLanguageHeader,Langue du client,NG .resw source; locale=fr-FR; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Language_CurrentSelectionFormat,Langue sélectionnée : {0} | Culture d'interface actuelle : {1},NG .resw source; locale=fr-FR; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Language_DisplayLanguageTitle,Langue d'affichage,NG .resw source; locale=fr-FR; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Language_IntroFormat,Choisissez la langue d'affichage pour ce client {0}.,NG .resw source; locale=fr-FR; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Language_InvariantCulture,invariante,NG .resw source; locale=fr-FR; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Language_ResourceCoverageText,"Ce client inclut des ressources linguistiques pour les libellés de configuration, le texte des options et les messages partagés de chargement/enregistrement en anglais, allemand, espagnol, français, italien, portugais, estonien et japonais. Le paramètre par défaut du système suit les préférences de langue de Windows.",NG .resw source; locale=fr-FR; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Language_ResourceCoverageTitle,Couverture des ressources linguistiques,NG .resw source; locale=fr-FR; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Language_RestartDialogContentFormat,Le client doit redémarrer avant que tous les libellés et messages utilisent {0}. Redémarrer maintenant ?,NG .resw source; locale=fr-FR; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Language_RestartDialogLater,Later,NG .resw source; locale=fr-FR; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Language_RestartDialogRestartNow,Restart now,NG .resw source; locale=fr-FR; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Language_RestartDialogTitle,Restart client now?,NG .resw source; locale=fr-FR; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Language_RestartFailedFormat,"Language was saved, but automatic restart failed: {0}",NG .resw source; locale=fr-FR; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Language_RestartFailedNoProcessPath,"Language was saved, but the client could not determine the executable path for automatic restart.",NG .resw source; locale=fr-FR; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Language_RestartRequiredText,Redémarrez le client après un changement de langue afin que les libellés et les messages se rechargent de façon cohérente.,NG .resw source; locale=fr-FR; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Language_SelectedFormat,Langue sélectionnée : {0}. {1},NG .resw source; locale=fr-FR; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Language_SelectedLanguageFormat,Selected language: {0},NG .resw source; locale=fr-FR; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Language_SelectedSystemDefault,Langue sélectionnée : valeur par défaut du système,NG .resw source; locale=fr-FR; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Language_StatusLanguageRestartFormat,Langue définie sur {0}. Redémarrez le client pour recharger les ressources linguistiques.,NG .resw source; locale=fr-FR; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Language_StatusLoaded,Language selection is loaded.,NG .resw source; locale=fr-FR; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Language_StatusSystemDefaultRestart,La langue a été réinitialisée sur le paramètre par défaut du système Windows. Redémarrez le client pour recharger les ressources linguistiques.,NG .resw source; locale=fr-FR; revision=887366d263754e501eac3724e01d30b67a1047fa
