Unit,Unit Name,ID,Text,Comment
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,AppDisplayName,RSyslog Windows Agent,Adiscon User Interface .resw source; locale=es-ES; revision=edd9fe10d4a120194e4a0a1e60a5d04d661b79ab
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Help_ApplicationIdentityTitle,Identidad de la aplicación,Adiscon User Interface .resw source; locale=es-ES; revision=edd9fe10d4a120194e4a0a1e60a5d04d661b79ab
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Help_ExecutableFormat,Nombre de salida heredado: {0},Adiscon User Interface .resw source; locale=es-ES; revision=edd9fe10d4a120194e4a0a1e60a5d04d661b79ab
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Help_OnlineResourcesTitle,Recursos en línea,Adiscon User Interface .resw source; locale=es-ES; revision=edd9fe10d4a120194e4a0a1e60a5d04d661b79ab
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Help_OpenOnlineDocs,Abrir documentación en línea,Adiscon User Interface .resw source; locale=es-ES; revision=edd9fe10d4a120194e4a0a1e60a5d04d661b79ab
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Help_OpenProductSite,Abrir sitio del producto,Adiscon User Interface .resw source; locale=es-ES; revision=edd9fe10d4a120194e4a0a1e60a5d04d661b79ab
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Help_OpenSupport,Abrir soporte,Adiscon User Interface .resw source; locale=es-ES; revision=edd9fe10d4a120194e4a0a1e60a5d04d661b79ab
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Help_OpenedOnlineDocs,Documentación en línea abierta.,Adiscon User Interface .resw source; locale=es-ES; revision=edd9fe10d4a120194e4a0a1e60a5d04d661b79ab
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Help_OpenedProductSite,Sitio del producto abierto.,Adiscon User Interface .resw source; locale=es-ES; revision=edd9fe10d4a120194e4a0a1e60a5d04d661b79ab
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Help_OpenedSupport,Sitio de soporte abierto.,Adiscon User Interface .resw source; locale=es-ES; revision=edd9fe10d4a120194e4a0a1e60a5d04d661b79ab
