Unit,Unit Name,ID,Text,Comment
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,AppDisplayName,RSyslog Windows Agent,NG .resw source; locale=it-IT; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Help_ApplicationIdentityTitle,Identità applicazione,NG .resw source; locale=it-IT; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Help_ExecutableFormat,Nome output legacy: {0},NG .resw source; locale=it-IT; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Help_OnlineResourcesTitle,Risorse online,NG .resw source; locale=it-IT; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Help_OpenOnlineDocs,Apri documentazione online,NG .resw source; locale=it-IT; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Help_OpenProductSite,Apri sito del prodotto,NG .resw source; locale=it-IT; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Help_OpenSupport,Apri supporto,NG .resw source; locale=it-IT; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Help_OpenedOnlineDocs,Documentazione online aperta.,NG .resw source; locale=it-IT; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Help_OpenedProductSite,Sito del prodotto aperto.,NG .resw source; locale=it-IT; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Help_OpenedSupport,Sito di supporto aperto.,NG .resw source; locale=it-IT; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
